,method,dataset,bias_n,seed,bias_delta,params,spearman,pairwise_calls,pairwise_calls_internal,listwise_calls,inferred_pairs,pairwise_api_calls,effective_calls_api
294,streak,normal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 24, 'r': 3, 'min_distinct_opponents': 3, 'max_epochs': 18, 'opponent_selection': 'similar', 'randomness_factor': 0.05, 'seed': 11}",0.6854858234900036,1502,0,0,0,1502,1502
295,streak_bt,normal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 24, 'r': 3, 'min_distinct_opponents': 3, 'max_epochs': 18, 'opponent_selection': 'similar', 'randomness_factor': 0.05, 'seed': 11}",0.6665556385543063,1502,0,0,0,1502,1502
296,streak,normal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 4, 'min_distinct_opponents': 4, 'max_epochs': 24, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.7398718349031584,2002,0,0,0,2002,2002
297,streak_bt,normal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 4, 'min_distinct_opponents': 4, 'max_epochs': 24, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.7356714665443342,2002,0,0,0,2002,2002
298,streak,normal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 24, 'r': 3, 'min_distinct_opponents': 3, 'max_epochs': 18, 'opponent_selection': 'similar', 'randomness_factor': 0.3, 'seed': 11}",0.6612703705932463,1515,0,0,0,1515,1515
299,streak_bt,normal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 24, 'r': 3, 'min_distinct_opponents': 3, 'max_epochs': 18, 'opponent_selection': 'similar', 'randomness_factor': 0.3, 'seed': 11}",0.6661692801543588,1515,0,0,0,1515,1515
300,streak,normal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 2, 'min_distinct_opponents': 2, 'max_epochs': 12, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.5988579256309857,1000,0,0,0,1000,1000
301,streak_bt,normal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 2, 'min_distinct_opponents': 2, 'max_epochs': 12, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.6117885459592789,1000,0,0,0,1000,1000
302,streak,normal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 5, 'min_distinct_opponents': 4, 'max_epochs': 24, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.7708598222778501,2500,0,0,0,2500,2500
303,streak_bt,normal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 5, 'min_distinct_opponents': 4, 'max_epochs': 24, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.7727690522256092,2500,0,0,0,2500,2500
304,streak,normal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 5, 'min_distinct_opponents': 4, 'max_epochs': 30, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.7708598222778501,2500,0,0,0,2500,2500
305,streak_bt,normal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 5, 'min_distinct_opponents': 4, 'max_epochs': 30, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.7727690522256092,2500,0,0,0,2500,2500
306,pruned_elo,normal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 4, 'prune_percent': 0.1}",0.8177526945491663,4001,0,0,0,4001,4001
307,pruned_elo_bt,normal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 4, 'prune_percent': 0.1}",0.8667382196255051,4001,0,0,0,4001,4001
308,pruned_elo,normal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 4, 'prune_percent': 0.2}",0.7831956828611578,2763,0,0,0,2763,2763
309,pruned_elo_bt,normal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 4, 'prune_percent': 0.2}",0.8108464833943527,2763,0,0,0,2763,2763
310,pruned_elo,normal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 8, 'prune_percent': 0.1}",0.8794617994617996,5960,0,0,0,5960,5960
311,pruned_elo_bt,normal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 8, 'prune_percent': 0.1}",0.9127766627176577,5960,0,0,0,5960,5960
312,pruned_elo,normal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 8, 'prune_percent': 0.2}",0.8547004227004228,4759,0,0,0,4759,4759
313,pruned_elo_bt,normal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 8, 'prune_percent': 0.2}",0.8925669451511176,4759,0,0,0,4759,4759
314,pruned_elo,normal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 12, 'prune_percent': 0.1}",0.9030302310302312,7871,0,0,0,7871,7871
315,pruned_elo_bt,normal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 12, 'prune_percent': 0.1}",0.9311151509820618,7871,0,0,0,7871,7871
316,pruned_elo,normal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 12, 'prune_percent': 0.2}",0.8830356790356791,6755,0,0,0,6755,6755
317,pruned_elo_bt,normal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 12, 'prune_percent': 0.2}",0.9228815102544026,6755,0,0,0,6755,6755
318,pruned_elo,normal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 16, 'prune_percent': 0.3}",0.8916373236373235,8337,0,0,0,8337,8337
319,pruned_elo_bt,normal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 16, 'prune_percent': 0.3}",0.9323640803640806,8337,0,0,0,8337,8337
320,listwise_rounds,normal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 2, 'k': 10, 'overlap': 3, 'boundary_passes': 1, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.8615020775020776,14808,12810,286,12810,1998,2284
321,listwise_rounds_bt,normal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 2, 'k': 10, 'overlap': 3, 'boundary_passes': 1, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.9434288827500296,14808,12810,286,12810,1998,2284
322,listwise_rounds,normal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 10, 'overlap': 3, 'boundary_passes': 1, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.9066528186528188,22212,19215,429,19215,2997,3426
323,listwise_rounds_bt,normal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 10, 'overlap': 3, 'boundary_passes': 1, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.9513107553107553,22212,19215,429,19215,2997,3426
324,listwise_rounds,normal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 15, 'overlap': 3, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.9220927420927421,32157,26163,252,26163,5994,6246
325,listwise_rounds_bt,normal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 15, 'overlap': 3, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.9584179064179065,32157,26163,252,26163,5994,6246
326,listwise_rounds,normal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 15, 'overlap': 3, 'boundary_passes': 4, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.9268105228105229,38151,26163,252,26163,11988,12240
327,listwise_rounds_bt,normal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 15, 'overlap': 3, 'boundary_passes': 4, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.9599569919569919,38151,26163,252,26163,11988,12240
328,listwise_rounds,normal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 8, 'overlap': 2, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.9093788013788014,19956,13962,501,13962,5994,6495
329,listwise_rounds_bt,normal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 8, 'overlap': 2, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.9512864072864073,19956,13962,501,13962,5994,6495
330,listwise_rounds,normal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 6, 'overlap': 2, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.9010344370344371,17217,11223,750,11223,5994,6744
331,listwise_rounds_bt,normal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 6, 'overlap': 2, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.9496339816339816,17217,11223,750,11223,5994,6744
332,listwise_rounds,normal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 2, 'k': 12, 'overlap': 4, 'boundary_passes': 2, 'grouping_strategy': 'random', 'randomness_factor': 0.2}",0.9286476286476288,20420,16424,250,16424,3996,4246
333,listwise_rounds_bt,normal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 2, 'k': 12, 'overlap': 4, 'boundary_passes': 2, 'grouping_strategy': 'random', 'randomness_factor': 0.2}",0.9462808182808184,20420,16424,250,16424,3996,4246
334,listwise_rounds,normal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 2, 'k': 10, 'overlap': 3, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1, 'listwise_call_budget': 120}",0.8262103935087463,7398,5400,120,5400,1998,2118
335,listwise_rounds_bt,normal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 2, 'k': 10, 'overlap': 3, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1, 'listwise_call_budget': 120}",0.8683731211507209,7398,5400,120,5400,1998,2118
336,streak,normal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 24, 'r': 3, 'min_distinct_opponents': 3, 'max_epochs': 18, 'opponent_selection': 'similar', 'randomness_factor': 0.05, 'seed': 11}",0.6247264857212417,1515,0,0,0,1515,1515
337,streak_bt,normal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 24, 'r': 3, 'min_distinct_opponents': 3, 'max_epochs': 18, 'opponent_selection': 'similar', 'randomness_factor': 0.05, 'seed': 11}",0.6315265414211212,1515,0,0,0,1515,1515
338,streak,normal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 4, 'min_distinct_opponents': 4, 'max_epochs': 24, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.6734363463908759,2022,0,0,0,2022,2022
339,streak_bt,normal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 4, 'min_distinct_opponents': 4, 'max_epochs': 24, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.6941317256571565,2022,0,0,0,2022,2022
340,streak,normal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 24, 'r': 3, 'min_distinct_opponents': 3, 'max_epochs': 18, 'opponent_selection': 'similar', 'randomness_factor': 0.3, 'seed': 11}",0.6049852185539043,1500,0,0,0,1500,1500
341,streak_bt,normal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 24, 'r': 3, 'min_distinct_opponents': 3, 'max_epochs': 18, 'opponent_selection': 'similar', 'randomness_factor': 0.3, 'seed': 11}",0.6146819740581577,1500,0,0,0,1500,1500
342,streak,normal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 2, 'min_distinct_opponents': 2, 'max_epochs': 12, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.5754444910997635,1000,0,0,0,1000,1000
343,streak_bt,normal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 2, 'min_distinct_opponents': 2, 'max_epochs': 12, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.585135400862466,1000,0,0,0,1000,1000
344,streak,normal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 5, 'min_distinct_opponents': 4, 'max_epochs': 24, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.6850587523234116,2500,0,0,0,2500,2500
345,streak_bt,normal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 5, 'min_distinct_opponents': 4, 'max_epochs': 24, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.7040945881140918,2500,0,0,0,2500,2500
346,streak,normal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 5, 'min_distinct_opponents': 4, 'max_epochs': 30, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.6850587523234116,2500,0,0,0,2500,2500
347,streak_bt,normal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 5, 'min_distinct_opponents': 4, 'max_epochs': 30, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.7040945881140918,2500,0,0,0,2500,2500
348,pruned_elo,normal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 4, 'prune_percent': 0.1}",0.7381936905632902,4001,0,0,0,4001,4001
349,pruned_elo_bt,normal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 4, 'prune_percent': 0.1}",0.7718110844454675,4001,0,0,0,4001,4001
350,pruned_elo,normal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 4, 'prune_percent': 0.2}",0.7131116398993628,2763,0,0,0,2763,2763
351,pruned_elo_bt,normal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 4, 'prune_percent': 0.2}",0.7341704741913238,2763,0,0,0,2763,2763
352,pruned_elo,normal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 8, 'prune_percent': 0.1}",0.7828398748398748,5960,0,0,0,5960,5960
353,pruned_elo_bt,normal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 8, 'prune_percent': 0.1}",0.8193892001862508,5960,0,0,0,5960,5960
354,pruned_elo,normal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 8, 'prune_percent': 0.2}",0.7695208455208455,4759,0,0,0,4759,4759
355,pruned_elo_bt,normal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 8, 'prune_percent': 0.2}",0.7955256485727499,4759,0,0,0,4759,4759
356,pruned_elo,normal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 12, 'prune_percent': 0.1}",0.7963065763065763,7871,0,0,0,7871,7871
357,pruned_elo_bt,normal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 12, 'prune_percent': 0.1}",0.8299468559062182,7871,0,0,0,7871,7871
358,pruned_elo,normal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 12, 'prune_percent': 0.2}",0.7839782679782681,6755,0,0,0,6755,6755
359,pruned_elo_bt,normal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 12, 'prune_percent': 0.2}",0.8205894144364875,6755,0,0,0,6755,6755
360,pruned_elo,normal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 16, 'prune_percent': 0.3}",0.7818332778332779,8337,0,0,0,8337,8337
361,pruned_elo_bt,normal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 16, 'prune_percent': 0.3}",0.8271303711303711,8337,0,0,0,8337,8337
362,listwise_rounds,normal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 2, 'k': 10, 'overlap': 3, 'boundary_passes': 1, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.7722061842061843,14808,12810,286,12810,1998,2284
363,listwise_rounds_bt,normal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 2, 'k': 10, 'overlap': 3, 'boundary_passes': 1, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.8389641481330731,14808,12810,286,12810,1998,2284
364,listwise_rounds,normal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 10, 'overlap': 3, 'boundary_passes': 1, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.8040927600927602,22212,19215,429,19215,2997,3426
365,listwise_rounds_bt,normal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 10, 'overlap': 3, 'boundary_passes': 1, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.8495633735633736,22212,19215,429,19215,2997,3426
366,listwise_rounds,normal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 15, 'overlap': 3, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.8232412872412873,32157,26163,252,26163,5994,6246
367,listwise_rounds_bt,normal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 15, 'overlap': 3, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.854887058887059,32157,26163,252,26163,5994,6246
368,listwise_rounds,normal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 15, 'overlap': 3, 'boundary_passes': 4, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.8314774474774475,38151,26163,252,26163,11988,12240
369,listwise_rounds_bt,normal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 15, 'overlap': 3, 'boundary_passes': 4, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.854032106032106,38151,26163,252,26163,11988,12240
370,listwise_rounds,normal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 8, 'overlap': 2, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.8106140466140468,19956,13962,501,13962,5994,6495
371,listwise_rounds_bt,normal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 8, 'overlap': 2, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.8483753123753125,19956,13962,501,13962,5994,6495
372,listwise_rounds,normal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 6, 'overlap': 2, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.804951888951889,17217,11223,750,11223,5994,6744
373,listwise_rounds_bt,normal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 6, 'overlap': 2, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.8442207162207163,17217,11223,750,11223,5994,6744
374,listwise_rounds,normal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 2, 'k': 12, 'overlap': 4, 'boundary_passes': 2, 'grouping_strategy': 'random', 'randomness_factor': 0.2}",0.8300114900114901,20420,16424,250,16424,3996,4246
375,listwise_rounds_bt,normal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 2, 'k': 12, 'overlap': 4, 'boundary_passes': 2, 'grouping_strategy': 'random', 'randomness_factor': 0.2}",0.8477258502690278,20420,16424,250,16424,3996,4246
376,listwise_rounds,normal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 2, 'k': 10, 'overlap': 3, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1, 'listwise_call_budget': 120}",0.7539167271075538,7398,5400,120,5400,1998,2118
377,listwise_rounds_bt,normal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 2, 'k': 10, 'overlap': 3, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1, 'listwise_call_budget': 120}",0.791928632996061,7398,5400,120,5400,1998,2118
378,streak,binary,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 24, 'r': 3, 'min_distinct_opponents': 3, 'max_epochs': 18, 'opponent_selection': 'similar', 'randomness_factor': 0.05, 'seed': 11}",0.6900460188722737,1500,0,0,0,1500,1500
379,streak_bt,binary,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 24, 'r': 3, 'min_distinct_opponents': 3, 'max_epochs': 18, 'opponent_selection': 'similar', 'randomness_factor': 0.05, 'seed': 11}",0.7021893117512256,1500,0,0,0,1500,1500
380,streak,binary,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 4, 'min_distinct_opponents': 4, 'max_epochs': 24, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.7220843636556771,2020,0,0,0,2020,2020
381,streak_bt,binary,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 4, 'min_distinct_opponents': 4, 'max_epochs': 24, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.7559232692217587,2020,0,0,0,2020,2020
382,streak,binary,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 24, 'r': 3, 'min_distinct_opponents': 3, 'max_epochs': 18, 'opponent_selection': 'similar', 'randomness_factor': 0.3, 'seed': 11}",0.6688132833175239,1500,0,0,0,1500,1500
383,streak_bt,binary,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 24, 'r': 3, 'min_distinct_opponents': 3, 'max_epochs': 18, 'opponent_selection': 'similar', 'randomness_factor': 0.3, 'seed': 11}",0.6939376490336814,1500,0,0,0,1500,1500
384,streak,binary,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 2, 'min_distinct_opponents': 2, 'max_epochs': 12, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.6140932160169167,1000,0,0,0,1000,1000
385,streak_bt,binary,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 2, 'min_distinct_opponents': 2, 'max_epochs': 12, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.6142815200486981,1000,0,0,0,1000,1000
386,streak,binary,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 5, 'min_distinct_opponents': 4, 'max_epochs': 24, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.7597617358630931,2500,0,0,0,2500,2500
387,streak_bt,binary,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 5, 'min_distinct_opponents': 4, 'max_epochs': 24, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.7883123290762802,2500,0,0,0,2500,2500
388,streak,binary,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 5, 'min_distinct_opponents': 4, 'max_epochs': 30, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.7597617358630931,2500,0,0,0,2500,2500
389,streak_bt,binary,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 5, 'min_distinct_opponents': 4, 'max_epochs': 30, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.7883123290762802,2500,0,0,0,2500,2500
390,pruned_elo,binary,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 4, 'prune_percent': 0.1}",0.8489614174509673,4001,0,0,0,4001,4001
391,pruned_elo_bt,binary,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 4, 'prune_percent': 0.1}",0.8597740261072876,4001,0,0,0,4001,4001
392,pruned_elo,binary,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 4, 'prune_percent': 0.2}",0.8212182194995173,2763,0,0,0,2763,2763
393,pruned_elo_bt,binary,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 4, 'prune_percent': 0.2}",0.8394524823491952,2763,0,0,0,2763,2763
